[00:08:00]: [Join Announcement] GMC6
[00:08:25]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[00:32:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:32:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:33:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:34:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:35:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
